Hour,VMT (Veh-Miles),VHT (Veh-Hours),Q (VMT/VHT),# Lane Points,% Observed
10/9/2023 12:00,"23,205,076.00","392,323.30",59.14784057,445661,52.6
10/9/2023 13:00,"24,031,451.50","407,293.30",59.00281566,445686,52.7
10/9/2023 14:00,"25,532,059.10","445,753.30",57.27845223,445706,52.7
10/9/2023 15:00,"26,222,617.50","485,124.30",54.0533993,445681,52.7
10/9/2023 16:00,"25,967,133.00","494,579.40",52.50346658,445756,52.7
10/9/2023 17:00,"25,234,746.20","470,370.80",53.64862402,445721,52.7
10/9/2023 18:00,"21,609,707.10","365,947.70",59.05135379,445444,52.6
10/9/2023 19:00,"17,583,781.10","277,592.40",63.34388514,445701,52.7
10/9/2023 20:00,"14,449,607.30","221,883.80",65.12240776,445686,52.7
10/9/2023 21:00,"12,111,219.70","181,810.80",66.6144129,445692,52.7
10/9/2023 22:00,"9,486,563.90","142,251.80",66.68853329,445722,52.8
10/9/2023 23:00,"6,738,512.60","101,274.20",66.53730763,445434,52.8
10/10/2023 0:00,"4,743,964.60","71,639.50",66.21995687,445721,53.1
10/10/2023 1:00,"3,651,627.40","55,563.60",65.71977698,445701,53.1
10/10/2023 2:00,"3,515,299.20","53,630.80",65.54627565,445717,53
10/10/2023 3:00,"4,629,494.50","70,103.00",66.03846483,445662,52.9
10/10/2023 4:00,"8,494,658.20","127,038.30",66.86690707,445666,52.9
10/10/2023 5:00,"15,383,266.80","231,267.20",66.51728736,445671,52.9
10/10/2023 6:00,"20,637,896.70","359,751.10",57.36715385,445666,52.8
10/10/2023 7:00,"24,265,942.80","464,845.40",52.20217905,445707,52.8
10/10/2023 8:00,"23,657,100.90","473,249.30",49.98866538,445414,53
10/10/2023 9:00,"21,918,325.50","407,024.70",53.85011155,445687,53
10/10/2023 10:00,"21,219,354.30","367,227.50",57.78258518,445686,53
10/10/2023 11:00,"21,352,604.10","361,745.50",59.02659218,445651,53
10/10/2023 12:00,"22,129,206.60","370,443.80",59.73701436,445651,52.9
10/10/2023 13:00,"23,047,759.80","386,116.80",59.69116029,445666,53
10/10/2023 14:00,"24,902,997.70","434,269.30",57.34459631,445681,53
10/10/2023 15:00,"25,818,181.80","490,396.70",52.64754392,445651,53
10/10/2023 16:00,"25,696,134.70","515,930.50",49.80541895,445636,52.9
10/10/2023 17:00,"25,163,380.40","517,371.60",48.63695727,445676,52.8
10/10/2023 18:00,"22,239,338.40","416,466.10",53.40011684,445676,52.8
10/10/2023 19:00,"18,334,950.60","305,744.60",59.9681911,445666,52.8
10/10/2023 20:00,"15,020,187.60","234,536.80",64.04192263,445691,52.9
10/10/2023 21:00,"12,414,604.50","187,344.50",66.26618075,445686,52.9
10/10/2023 22:00,"9,629,873.70","145,100.80",66.36678571,445691,52.9
10/10/2023 23:00,"6,852,852.70","103,705.40",66.07999873,445414,52.9
10/11/2023 0:00,"4,826,937.20","73,082.10",66.04814585,445691,53.4
10/11/2023 1:00,"3,693,244.00","56,336.00",65.55744107,445686,53.4
10/11/2023 2:00,"3,544,307.30","54,199.60",65.39360623,445661,53.4
10/11/2023 3:00,"4,642,636.40","70,673.50",65.69133268,445712,53.2
10/11/2023 4:00,"8,536,865.40","128,760.30",66.30044664,445419,53.2
10/11/2023 5:00,"15,480,430.80","233,385.40",66.32990238,445701,53.2
10/11/2023 6:00,"20,813,593.90","361,114.10",57.63716759,445661,53.2
10/11/2023 7:00,"24,455,522.80","468,586.40",52.18999698,445717,53.1
10/11/2023 8:00,"23,810,767.00","474,327.80",50.19897,445754,53.2
10/11/2023 9:00,"22,085,827.40","405,290.30",54.49384651,445718,53.2
10/11/2023 10:00,"21,425,105.20","370,017.00",57.90302932,445681,53.3
10/11/2023 11:00,"21,618,801.60","364,927.60",59.24134431,445677,53.2
10/11/2023 12:00,"22,487,737.20","378,757.30",59.37241922,445641,53.2
10/11/2023 13:00,"23,574,233.90","400,413.40",58.87473771,445761,52.5
10/11/2023 14:00,"25,176,041.90","446,216.20",56.42117409,445926,53.1
10/11/2023 15:00,"25,905,814.30","498,006.60",52.01901802,445914,53
10/11/2023 16:00,"25,897,975.30","529,671.80",48.89438196,445926,52.9
10/11/2023 17:00,"25,401,126.60","530,109.10",47.91679034,445926,53
10/11/2023 18:00,"22,704,863.20","430,586.20",52.7301228,445926,53
10/11/2023 19:00,"19,003,409.40","321,275.50",59.14988662,445895,53.2
10/11/2023 20:00,"15,752,158.60","245,891.90",64.06131556,445905,53.1
10/11/2023 21:00,"13,167,154.10","198,152.90",66.44946453,445926,53.1
10/11/2023 22:00,"10,093,506.50","151,864.30",66.46398462,445908,53.1
10/11/2023 23:00,"7,184,657.10","108,650.10",66.12655764,445674,53.1
10/12/2023 0:00,"5,071,689.20","77,033.60",65.83736447,445803,53.2
10/12/2023 1:00,"3,884,031.50","59,168.00",65.64412351,445668,53
10/12/2023 2:00,"3,698,797.30","56,478.00",65.49093983,445914,53.3
10/12/2023 3:00,"4,743,203.50","72,058.30",65.82452681,445914,53.2
10/12/2023 4:00,"8,524,176.00","128,224.10",66.47873528,445936,53.2
10/12/2023 5:00,"15,352,937.10","231,411.10",66.34486029,445932,53.1
10/12/2023 6:00,"20,678,128.40","355,604.90",58.14916611,445920,53.1
10/12/2023 7:00,"24,132,692.20","455,821.40",52.94330674,445938,53.1
10/12/2023 8:00,"23,518,785.60","462,806.90",50.81770734,445926,53.2
10/12/2023 9:00,"22,043,879.60","406,295.60",54.25576748,445926,53.2
10/12/2023 10:00,"21,773,132.70","377,022.80",57.75017506,445926,53.3
10/12/2023 11:00,"22,214,694.50","378,753.30",58.65214772,445920,53.3
10/12/2023 12:00,"23,004,739.90","392,662.50",58.58654672,445902,53.2
10/12/2023 13:00,"24,003,252.50","414,649.30",57.88808157,445926,53.1
10/12/2023 14:00,"25,580,025.30","466,117.30",54.87894421,445938,53.2
10/12/2023 15:00,"26,157,437.60","519,055.50",50.3942981,445902,53.2
10/12/2023 16:00,"26,086,805.70","545,525.00",47.81963375,445908,53.2
10/12/2023 17:00,"25,759,659.00","547,895.10",47.01567691,445920,53.1
10/12/2023 18:00,"23,150,829.80","446,921.20",51.8006973,445670,51.9
10/12/2023 19:00,"19,803,635.20","340,322.70",58.19075601,445905,53
10/12/2023 20:00,"16,708,627.00","265,963.70",62.82296043,445674,53.1
10/12/2023 21:00,"14,167,417.50","215,208.90",65.83100188,445662,53
10/12/2023 22:00,"11,107,282.40","168,529.00",65.90724682,445650,53
10/12/2023 23:00,"8,021,504.50","121,684.70",65.9204033,445656,53.2
10/13/2023 0:00,"5,688,604.50","86,209.60",65.98574289,445843,53.4
10/13/2023 1:00,"4,303,500.30","65,762.80",65.43973645,445908,53.4
10/13/2023 2:00,"3,992,727.30","61,120.10",65.32592879,445914,53.4
10/13/2023 3:00,"4,848,273.80","73,691.90",65.7911358,445920,53.4
10/13/2023 4:00,"8,279,775.20","123,881.40",66.83630634,445628,44.8
10/13/2023 5:00,"14,780,433.70","220,685.70",66.97504052,445704,39.1
10/13/2023 6:00,"20,177,746.60","331,960.10",60.7836502,445710,39
10/13/2023 7:00,"23,881,690.80","414,774.90",57.57747347,445662,50.7
10/13/2023 8:00,"23,596,639.90","413,590.90",57.05309256,445902,53.1
10/13/2023 9:00,"22,535,212.00","381,868.20",59.01306262,445914,53.3
10/13/2023 10:00,"22,965,549.70","388,087.10",59.17627692,445902,53.4
10/13/2023 11:00,"23,941,338.50","408,617.40",58.59108912,445914,53.4
10/13/2023 12:00,"25,131,776.00","436,079.60",57.63116642,445914,53.3
10/13/2023 13:00,"25,925,947.70","462,718.30",56.02965714,445908,53.3
10/13/2023 14:00,"26,774,621.20","508,468.80",52.65735321,445920,53.4
10/13/2023 15:00,"26,835,860.10","547,318.50",49.03152388,445914,53.4
10/13/2023 16:00,"26,651,846.50","549,158.00",48.53220112,445908,53.4
10/13/2023 17:00,"26,339,060.30","528,217.10",49.86408108,445908,53.3
10/13/2023 18:00,"24,358,266.30","447,012.50",54.49124197,445663,53.2
10/13/2023 19:00,"21,319,954.30","359,564.90",59.29375837,445636,53.2
10/13/2023 20:00,"18,222,243.70","285,649.80",63.79225086,445908,53.1
10/13/2023 21:00,"16,187,120.80","244,513.20",66.20141898,445914,53.2
10/13/2023 22:00,"13,831,769.90","208,549.40",66.32370987,445944,53.2
10/13/2023 23:00,"10,511,131.20","158,643.80",66.25617389,445650,53.2
10/14/2023 0:00,"7,455,523.00","112,057.80",66.53283395,445868,53.5
10/14/2023 1:00,"5,408,707.00","81,703.60",66.19912709,445893,53.6
10/14/2023 2:00,"4,568,360.80","69,219.50",65.99817681,445902,53.5
10/14/2023 3:00,"4,194,692.30","63,771.40",65.77701446,445914,53.5
10/14/2023 4:00,"5,092,493.50","77,067.80",66.07809617,445868,53.4
10/14/2023 5:00,"7,580,049.30","114,158.30",66.39945847,445914,53.3
10/14/2023 6:00,"11,314,323.60","172,843.30",65.46000684,445882,53.3
10/14/2023 7:00,"15,382,835.60","235,998.80",65.18183821,445908,53.1
10/14/2023 8:00,"19,323,691.40","299,656.40",64.48616282,445914,53.2
10/14/2023 9:00,"22,165,974.90","350,904.50",63.16811241,445902,53.2
10/14/2023 10:00,"24,176,865.30","390,806.40",61.86404649,445920,53.3
10/14/2023 11:00,"25,158,806.20","417,727.20",60.22783817,445902,53.3
10/14/2023 12:00,"25,513,411.00","433,909.50",58.79892236,445902,53.3
10/14/2023 13:00,"25,562,392.90","440,223.60",58.06683899,445883,53.3
10/14/2023 14:00,"25,551,258.20","445,350.10",57.3734197,445897,53.3
10/14/2023 15:00,"25,374,256.60","445,273.80",56.98573911,445650,53.3
10/14/2023 16:00,"24,965,569.50","437,681.90",57.04044307,445920,53.3
10/14/2023 17:00,"24,296,860.40","421,015.90",57.71007793,445883,53.3
10/14/2023 18:00,"22,593,639.70","381,228.10",59.26541013,445888,53.2
10/14/2023 19:00,"20,154,498.50","327,335.90",61.57130489,445874,53.1
10/14/2023 20:00,"17,674,712.40","274,791.20",64.32051827,445908,53.1
10/14/2023 21:00,"16,374,449.90","245,690.60",66.64662751,445888,53.1
10/14/2023 22:00,"14,710,873.50","220,111.60",66.8337039,445908,53.1
10/14/2023 23:00,"11,536,554.40","172,748.60",66.78233224,445668,53.1
10/15/2023 0:00,"8,137,230.70","121,674.60",66.87698747,445828,53
10/15/2023 1:00,"5,583,357.90","83,891.50",66.55451267,445914,52.9
10/15/2023 2:00,"4,406,248.30","66,397.10",66.36205949,445914,52.9
10/15/2023 3:00,"3,577,995.00","54,186.50",66.03111476,445893,52.9
10/15/2023 4:00,"3,710,256.90","56,184.40",66.03713664,445788,52.9
10/15/2023 5:00,"5,001,913.70","75,183.70",66.5292304,445861,52.8
10/15/2023 6:00,"7,375,294.60","110,899.70",66.50418892,445858,52.7
10/15/2023 7:00,"10,061,448.80","150,983.00",66.63961373,445920,52.7
10/15/2023 8:00,"13,895,060.60","209,682.70",66.26708164,445908,52.8
10/15/2023 9:00,"18,579,126.40","284,387.20",65.33038899,445914,52.7
10/15/2023 10:00,"21,996,110.70","344,326.80",63.88149485,445896,52.8
10/15/2023 11:00,"23,673,249.40","382,582.70",61.87746963,445908,52.8
10/15/2023 12:00,"24,762,458.00","409,499.70",60.47002721,445914,52.8
10/15/2023 13:00,"25,105,017.70","422,536.10",59.41508359,445902,52.8
10/15/2023 14:00,"25,188,831.30","428,220.40",58.82211894,445914,52.8
10/15/2023 15:00,"24,865,842.20","421,199.60",59.03576879,445914,52.8
10/15/2023 16:00,"24,450,955.30","409,578.50",59.69784864,445914,52.7
10/15/2023 17:00,"23,642,698.90","391,695.90",60.35983246,445902,52.6
10/15/2023 18:00,"22,206,052.90","365,877.10",60.69265581,445902,52.7
10/15/2023 19:00,"20,486,590.60","334,723.90",61.20444522,445848,52.8
10/15/2023 20:00,"17,961,275.70","286,264.30",62.74368023,445857,52.8
10/15/2023 21:00,"15,171,957.00","228,825.50",66.30361127,445817,52.8
10/15/2023 22:00,"11,597,189.60","174,174.90",66.58358696,445862,52.8
10/15/2023 23:00,"8,214,032.50","123,377.90",66.57620611,445898,52.9
10/16/2023 0:00,"5,564,668.30","83,536.90",66.61329664,445839,53.1
10/16/2023 1:00,"3,962,174.90","60,034.40",65.99840925,445914,53.1
10/16/2023 2:00,"3,600,847.50","54,799.20",65.70985525,445903,53.1
10/16/2023 3:00,"4,675,137.00","70,834.60",66.00075387,445914,53
10/16/2023 4:00,"8,571,383.40","128,516.40",66.69486073,445914,53
10/16/2023 5:00,"15,150,301.90","229,609.10",65.98302027,445914,52.9
10/16/2023 6:00,"20,076,639.90","342,348.40",58.64388413,445926,52.8
10/16/2023 7:00,"23,774,678.90","439,358.20",54.11229129,445950,52.8
10/16/2023 8:00,"23,416,904.00","444,230.20",52.71344452,445920,52.9
10/16/2023 9:00,"21,651,480.00","381,374.80",56.77218316,445920,53
10/16/2023 10:00,"21,358,357.00","362,723.60",58.88328468,445902,53
10/16/2023 11:00,"21,840,747.00","367,117.60",59.49250867,445932,53
10/16/2023 12:00,"22,552,852.00","378,696.00",59.55397469,445914,53
10/16/2023 13:00,"23,432,601.70","395,278.60",59.28123025,445926,53
10/16/2023 14:00,"25,077,412.40","435,309.90",57.60818304,445908,52.8
10/16/2023 15:00,"25,856,077.00","480,070.20",53.85895021,445914,52.9
10/16/2023 16:00,"25,706,925.80","496,588.60",51.76704781,445908,52.9
10/16/2023 17:00,"24,891,456.90","475,866.40",52.30765799,445902,52.9
10/16/2023 18:00,"21,472,915.30","375,385.00",57.20237969,445908,52.8
10/16/2023 19:00,"17,461,889.50","279,058.90",62.57420745,445908,52.9
10/16/2023 20:00,"14,213,788.90","219,039.10",64.89156,445908,52.9
10/16/2023 21:00,"11,990,001.40","180,033.50",66.59872413,445908,52.9
10/16/2023 22:00,"9,387,831.00","141,135.90",66.51625136,445894,53
10/16/2023 23:00,"6,687,903.40","100,800.20",66.34811637,445650,52.9
10/17/2023 0:00,"4,689,286.20","70,883.40",66.15492767,445862,53
10/17/2023 1:00,"3,642,288.40","55,462.80",65.67083523,445920,53
10/17/2023 2:00,"3,531,623.20","53,992.60",65.40939314,445926,53.1
10/17/2023 3:00,"4,630,752.30","70,212.90",65.95301291,445944,53
10/17/2023 4:00,"8,481,563.20","127,232.70",66.66181886,445910,53
10/17/2023 5:00,"15,332,202.80","230,860.80",66.41319271,445962,52.9
10/17/2023 6:00,"20,677,688.30","359,687.20",57.48797372,445962,52.9
10/17/2023 7:00,"24,191,089.80","465,282.30",51.99228468,445962,52.9
10/17/2023 8:00,"23,718,494.10","475,965.40",49.83239139,445962,53
10/17/2023 9:00,"21,891,976.40","405,308.40",54.01313272,445968,53
10/17/2023 10:00,"21,090,649.50","365,231.50",57.74597618,445968,53
10/17/2023 11:00,"21,230,381.70","357,963.10",59.3088553,445968,53
10/17/2023 12:00,"22,076,385.40","369,741.60",59.70760499,445710,53
10/17/2023 13:00,"23,117,020.40","388,593.70",59.48892223,445932,52.8
10/17/2023 14:00,"24,759,403.50","436,191.30",56.76271741,445930,52.9
10/17/2023 15:00,"25,431,051.10","489,789.00",51.92246273,445919,52.9
10/17/2023 16:00,"25,511,395.20","518,034.20",49.24654627,445875,52.9
10/17/2023 17:00,"25,015,066.50","517,962.50",48.29513044,445863,52.8
10/17/2023 18:00,"22,120,823.10","417,588.80",52.97274041,445886,52.4
10/17/2023 19:00,"18,293,254.00","304,001.10",60.17495989,445787,52.4
10/17/2023 20:00,"14,988,143.30","231,814.70",64.65570691,445692,52.4
10/17/2023 21:00,"12,369,975.60","186,126.40",66.46008089,445727,52.4
10/17/2023 22:00,"9,624,363.20","144,914.60",66.4140342,445702,52.4
10/17/2023 23:00,"6,803,820.30","102,990.00",66.06292164,445738,52.5
10/18/2023 0:00,"4,832,018.80","73,351.00",65.8752955,445727,52.7
10/18/2023 1:00,"3,703,121.80","56,432.80",65.62002594,445706,52.6
10/18/2023 2:00,"3,554,589.40","54,229.00",65.54775858,445701,52.6
10/18/2023 3:00,"4,665,601.10","70,646.70",66.04131686,445717,52.6
10/18/2023 4:00,"8,522,074.50","127,646.50",66.7630879,445682,52.5
10/18/2023 5:00,"15,459,136.00","232,868.90",66.38557575,445651,52.5
10/18/2023 6:00,"20,808,911.00","362,071.90",57.47176459,445636,52.8
10/18/2023 7:00,"24,431,240.30","467,948.30",52.20927248,445726,52.8
10/18/2023 8:00,"23,806,022.70","475,872.00",50.02610513,445646,53
10/18/2023 9:00,"21,907,271.20","408,061.80",53.68616028,445666,53
10/18/2023 10:00,"21,422,157.40","373,942.50",57.28730326,445671,53.1
10/18/2023 11:00,"21,562,537.30","366,893.20",58.77061036,445692,53
10/18/2023 12:00,"22,470,163.50","379,223.50",59.25308822,445707,53.1
10/18/2023 13:00,"23,447,128.40","399,196.70",58.73577712,445651,52.9
10/18/2023 14:00,"25,158,220.70","447,276.00",56.24764284,445666,52.9
10/18/2023 15:00,"25,857,006.90","498,110.20",51.91021364,445419,52.7
10/18/2023 16:00,"25,810,679.00","528,250.60",48.86067143,445706,52.9
10/18/2023 17:00,"25,208,794.70","528,212.60",47.72471293,445671,52.9
10/18/2023 18:00,"22,437,115.20","428,077.50",52.41367556,445661,52.9
10/18/2023 19:00,"18,699,422.70","315,551.90",59.2594204,445701,52.8
10/18/2023 20:00,"15,655,902.30","243,914.20",64.18610438,445661,52.8
10/18/2023 21:00,"13,065,184.60","196,782.50",66.39403707,445711,52.9
10/18/2023 22:00,"10,093,468.00","152,237.30",66.30088684,445686,52.9
10/18/2023 23:00,"7,199,692.20","109,067.40",66.01140396,445471,52.9
10/19/2023 0:00,"5,059,420.50","76,621.40",66.03142856,445777,53.3
10/19/2023 1:00,"3,882,170.80","59,140.40",65.64329629,445706,53.3
10/19/2023 2:00,"3,721,837.80","56,848.60",65.46929564,445711,53.2
10/19/2023 3:00,"4,744,334.30","71,986.70",65.90570619,445691,53.2
10/19/2023 4:00,"8,588,934.40","129,280.00",66.43668317,445676,53.1
10/19/2023 5:00,"15,391,262.70","232,121.30",66.30698131,445706,53.1
10/19/2023 6:00,"20,833,438.10","359,331.80",57.97827551,445656,53
10/19/2023 7:00,"24,440,440.60","465,771.80",52.47299343,445736,53
10/19/2023 8:00,"23,986,097.60","475,142.80",50.48187113,445707,53.1
10/19/2023 9:00,"22,385,237.50","413,057.00",54.19406402,445681,53.2
10/19/2023 10:00,"21,914,157.30","380,109.40",57.65223722,445676,53.1
10/19/2023 11:00,"22,347,929.40","381,047.10",58.6487324,445707,52.9
10/19/2023 12:00,"23,213,421.50","393,661.40",58.96799,445696,52.8
10/19/2023 13:00,"24,213,951.70","415,495.70",58.27726183,445707,52.8
10/19/2023 14:00,"25,663,375.70","464,966.50",55.19403161,445676,52.9
10/19/2023 15:00,"26,189,785.20","519,021.80",50.45989436,445661,52.9
10/19/2023 16:00,"26,115,953.80","549,198.20",47.55287581,445661,52.9
10/19/2023 17:00,"25,650,775.00","550,574.90",46.58907444,445641,52.7
10/19/2023 18:00,"23,181,638.90","454,313.10",51.02568889,445721,52.6
10/19/2023 19:00,"19,849,036.20","339,122.00",58.53066507,445681,52.6
10/19/2023 20:00,"16,800,566.20","263,660.50",63.72045187,445681,52.6
10/19/2023 21:00,"14,250,507.00","215,222.50",66.21290525,445671,52.6
10/19/2023 22:00,"11,282,370.60","169,688.90",66.48855995,445666,52.7
10/19/2023 23:00,"7,985,660.10","120,521.10",66.2594359,445399,53.1
10/20/2023 0:00,"5,597,677.20","84,588.40",66.17547087,444211,53.7
10/20/2023 1:00,"4,276,573.50","65,020.30",65.77289708,444071,53.5
10/20/2023 2:00,"3,967,563.00","60,492.80",65.58735916,444112,53.7
10/20/2023 3:00,"4,828,197.70","73,247.60",65.91612148,444096,53.6
10/20/2023 4:00,"8,368,499.90","125,652.90",66.60013338,444096,53.5
10/20/2023 5:00,"14,748,781.70","220,721.40",66.82080532,444101,53.5
10/20/2023 6:00,"20,041,855.50","332,354.80",60.30259079,444116,53.4
10/20/2023 7:00,"23,859,238.40","418,674.90",56.98750606,444117,53.5
10/20/2023 8:00,"23,852,936.80","421,574.00",56.58066389,444091,53.6
10/20/2023 9:00,"22,633,470.80","384,123.70",58.92234923,444111,53.6
10/20/2023 10:00,"22,977,479.10","388,837.30",59.09278534,444121,53.6
10/20/2023 11:00,"24,002,381.00","411,140.40",58.38001082,444187,53.5
10/20/2023 12:00,"24,939,253.30","436,650.40",57.11492146,444147,53.5
10/20/2023 13:00,"25,730,122.80","466,730.50",55.12843665,444163,53.5
10/20/2023 14:00,"26,641,613.80","513,357.50",51.89680447,443890,53.5
10/20/2023 15:00,"26,654,850.60","550,160.00",48.44927039,443884,53.5
10/20/2023 16:00,"26,456,431.30","553,662.20",47.78442758,444116,53.5
10/20/2023 17:00,"26,080,984.40","528,539.20",49.34541166,444136,53.4
10/20/2023 18:00,"24,408,940.20","454,359.30",53.72166961,444106,53.4
10/20/2023 19:00,"21,528,650.30","365,042.40",58.97575268,444138,53.4
10/20/2023 20:00,"18,361,576.60","291,036.30",63.09033134,444177,53.4
10/20/2023 21:00,"16,343,007.60","248,192.50",65.84811225,444194,53.4
10/20/2023 22:00,"14,021,621.70","210,686.30",66.55212845,443924,53.4
10/20/2023 23:00,"10,488,760.50","157,634.90",66.53831417,443920,53.4
10/21/2023 0:00,"7,331,954.40","110,430.50",66.39428781,443942,53.5
10/21/2023 1:00,"5,326,206.50","80,304.40",66.32521381,444151,53.5
10/21/2023 2:00,"4,532,338.90","68,343.20",66.31733516,443915,53.5
10/21/2023 3:00,"4,163,746.80","63,043.60",66.04551136,444174,53.5
10/21/2023 4:00,"5,054,186.90","76,318.10",66.22527159,443930,53.5
10/21/2023 5:00,"7,547,907.60","113,223.10",66.66402527,443896,53.4
10/21/2023 6:00,"11,398,921.70","173,917.40",65.54215794,443992,53.4
10/21/2023 7:00,"15,526,709.30","238,459.00",65.11269988,443924,53.5
10/21/2023 8:00,"19,418,105.40","301,173.80",64.4747498,444175,53.6
10/21/2023 9:00,"22,426,181.50","354,321.40",63.29333058,443961,53.6
10/21/2023 10:00,"24,239,298.70","396,134.10",61.18962922,444136,53.4
10/21/2023 11:00,"25,188,486.90","424,307.40",59.36376999,443934,53.4
10/21/2023 12:00,"25,536,824.70","439,217.30",58.14166405,444176,53.4
10/21/2023 13:00,"25,646,039.10","445,870.40",57.51904387,444130,53.4
10/21/2023 14:00,"25,675,374.20","450,797.40",56.95546203,444127,53.4
10/21/2023 15:00,"25,441,010.60","449,216.20",56.63422334,443855,52.6
